RMSE,MAE,MAPE,MASE,model,variant,window,cutoff,item_id,n
3042.2091361539055,3014.2174675241254,15.393931474516286,0.7144530374688742,timesfm,xreg_a,4,-48,carrot_box20kg_mid,3
2382.886703846209,2196.398781756974,19.65858037798279,0.5812341228289676,timesfm,xreg_a,4,-48,crown_daisy_box4kg_high,3
1814.344568352179,1662.4497700521217,20.89944475353148,0.5810322079298755,timesfm,xreg_a,4,-48,crown_daisy_box4kg_low,3
2027.5737178695597,1900.8388631711168,20.20525142303725,0.5490234613263841,timesfm,xreg_a,4,-48,crown_daisy_box4kg_mid,3
2046.384212345564,1691.6226167643715,2.427719804795479,0.13400969223906298,timesfm,xreg_a,4,-48,cucumber_bdadagi_ea100_high,3
4157.700752099179,4156.874248265747,9.40120916088185,0.5810877116289181,timesfm,xreg_a,4,-48,cucumber_bdadagi_ea100_low,3
3479.445468651069,3405.4791316776077,6.134185881805678,0.33736149684497746,timesfm,xreg_a,4,-48,cucumber_bdadagi_ea100_mid,3
3709.3574545131078,3180.7996904222186,3.2271866250969095,0.2209766650781276,timesfm,xreg_a,4,-48,cucumber_bdadagi_ea100_premium,3
530.1629099958523,496.79985107099134,19.338408056929346,0.9890699671539815,timesfm,xreg_a,4,-48,garlic_chive_bundle500g_high,3
347.43448669871367,336.49745497979467,26.63886485904687,1.0166754096087904,timesfm,xreg_a,4,-48,garlic_chive_bundle500g_low,3
489.77775982384406,457.20229209678683,24.395392482295534,1.0636176599814042,timesfm,xreg_a,4,-48,garlic_chive_bundle500g_mid,3
4566.110387115637,4507.4575853209335,28.16710997724023,1.3165164120299553,timesfm,xreg_a,4,-48,honewort_kg4_high,3
3945.648107013837,3878.147298045374,27.343397099172762,1.3083582401090847,timesfm,xreg_a,4,-48,honewort_kg4_low,3
4405.626324670321,4337.469230978757,28.137188020864052,1.3236506345905954,timesfm,xreg_a,4,-48,honewort_kg4_mid,3
589.0538230153704,478.33211615083866,5.176116568592703,0.32353859777349314,timesfm,xreg_a,4,-48,napa_cabbage_net10kg_high,3
335.3449726394946,283.38753530844286,5.187941879977523,0.31924085128334373,timesfm,xreg_a,4,-48,napa_cabbage_net10kg_low,3
533.9419550792005,468.3669491731213,5.754083828136244,0.386282418658602,timesfm,xreg_a,4,-48,napa_cabbage_net10kg_mid,3
964.3042655519655,935.8181527462821,8.987388950977698,0.539411042001369,timesfm,xreg_a,4,-48,napa_cabbage_net10kg_premium,3
36.9099014366657,33.76716778252179,3.12411453103653,0.35390456812472376,timesfm,xreg_a,4,-48,onion_kg1_high,3
38.3920125774605,37.1451816086427,5.005567062746993,0.39818431188339215,timesfm,xreg_a,4,-48,onion_kg1_low,3
27.651144587026753,23.552891334719636,2.4607661162970125,0.25829585621958767,timesfm,xreg_a,4,-48,onion_kg1_mid,3
42.33288929997388,41.78108712431057,3.419915524804298,0.3647984678085209,timesfm,xreg_a,4,-48,onion_kg1_premium,3
2949.025361472056,2793.1199167120953,7.9117577526206055,0.5455087790883152,timesfm,xreg_a,4,-48,perilla_leaf_bunch100_high,3
2227.5296979922055,1867.338272844462,7.753407309101896,0.501019191941317,timesfm,xreg_a,4,-48,perilla_leaf_bunch100_low,3
